x,y,z,label,session_id
-2.9215211709465754,-5.693303437834912,-2.2403439669028984,0,Coffee_051
-2.59391695599442,-5.729464503480178,-2.4448218319380417,0,Coffee_051
-2.62307715693517,-5.703615269441567,-2.3770847431940205,0,Coffee_051
-2.654082523489363,-5.42125902560512,-2.4782402744807346,0,Coffee_051
-2.445662863831941,-6.275969487445424,-2.5058835477885095,0,Coffee_051
-2.934011544463647,-5.721664627677189,-2.5228594318952653,0,Coffee_051
-2.891238077983297,-5.814132202836984,-2.4671769197334,0,Coffee_051
-2.2317622185699544,-5.818589436144778,-2.294450867028544,0,Coffee_051
-2.712065790209217,-6.246921441679488,-2.29407049094069,0,Coffee_051
-2.6028625892743733,-6.267603718219624,-2.3332124486631183,0,Coffee_051
-2.5850583459658956,-6.067111675213715,-2.4465845436546902,0,Coffee_051
-2.598901492788255,-5.926440183228394,-2.3571726710470036,0,Coffee_051
-2.4656829147496397,-5.897020344028412,-2.538625651933433,0,Coffee_051
-2.4964365964422432,-5.95136569277884,-2.2990001167810434,0,Coffee_051
-2.2437216158390614,-5.760577701873718,-2.2997857151147207,0,Coffee_051
-1.9212949157664192,-6.06095185375471,-2.486198276631771,0,Coffee_051
-2.4092032790057694,-6.2623804431077295,-2.5940771767473976,0,Coffee_051
-2.0668691499919225,-5.598626845249745,-2.5536398380054197,0,Coffee_051
-2.307363257343326,-6.162726233469401,-2.684879934780036,0,Coffee_051
-2.4092259923563684,-6.18354654812298,-2.5444604848923444,0,Coffee_051
-2.561069111737308,-6.411876553842939,-2.6953112643996064,0,Coffee_051
-2.3914445255800834,-6.347066224653075,-2.624010749537482,0,Coffee_051
-2.9406802865406325,-6.370677192091812,-2.41424406665301,0,Coffee_051
-2.0926810455150022,-6.110707567635661,-2.568612678493795,0,Coffee_051
-2.1433870044777645,-6.340193635134756,-2.659244566210105,0,Coffee_051
-2.216740545554814,-6.2939836968963325,-2.4750913796514165,0,Coffee_051
-2.4524074664948072,-6.71813309710099,-2.466347190447008,0,Coffee_051
-2.158844495060352,-6.545106263208143,-2.7364363864070604,0,Coffee_051
-2.1077110782992765,-6.0842683338358885,-2.416627953040607,0,Coffee_051
-2.1556068566044497,-6.433262119686462,-2.417107676386027,0,Coffee_051
-2.332267838882897,-6.6505641516831275,-2.725573745704658,0,Coffee_051
-2.1220741129567853,-6.652233564745295,-2.1977756421578762,0,Coffee_051
-2.464875306638588,-7.087059449550622,-2.212282526551249,0,Coffee_051
-1.968233440191094,-6.7351043719373465,-2.280385315853051,0,Coffee_051
-1.998893695542944,-6.422382080964286,-2.630893381808081,0,Coffee_051
-1.6734900688884313,-7.044770401906296,-2.758706328069561,0,Coffee_051
-2.3783200620229454,-6.552521180598003,-2.660872639662699,0,Coffee_051
-2.2138222967900765,-6.570978589120355,-2.3559791886881762,0,Coffee_051
-2.1420510160617052,-6.847192511105782,-2.5022467539632096,0,Coffee_051
-2.345872514526061,-6.800081902293274,-2.3727394086785107,0,Coffee_051
-2.348146223855805,-6.538965985823453,-2.4214644156737384,0,Coffee_051
-2.183023298515317,-7.270009887306461,-2.1625858997689518,0,Coffee_051
-2.443130059727854,-6.772018779776124,-2.2410744063507804,0,Coffee_051
-1.8834251215351034,-7.252766922687785,-2.514353838263429,0,Coffee_051
-2.177566406894423,-6.7872670835462525,-2.4369738341010385,0,Coffee_051
-2.028967259251089,-7.302091569331024,-2.7038715380911813,0,Coffee_051
-2.0549124608139264,-6.75088990227911,-2.69633513178356,0,Coffee_051
-2.0659961582996273,-7.196088006953928,-2.2699796507372803,0,Coffee_051
-1.9944370195348706,-7.535380080888379,-2.6277700262359724,0,Coffee_051
-2.2699637853600922,-7.2163336455252685,-2.4012559604809574,0,Coffee_051
-1.6150664853366075,-7.420421610258011,-2.731854341735171,0,Coffee_051
-2.1907456698142136,-6.961508533187395,-2.7153990138172412,0,Coffee_051
-2.382593564711779,-6.883831257640348,-2.225901122686356,0,Coffee_051
-2.521045071770552,-7.431967053674827,-2.54883112185736,0,Coffee_051
-2.578313928878802,-7.202175980233436,-2.5733874830296,0,Coffee_051
-1.36709280481052,-7.238060947894073,-2.313044163863649,0,Coffee_051
-2.1896635456965154,-7.494960045852902,-2.5777456235826777,0,Coffee_051
-2.427350596577544,-7.4162519301679986,-2.5830829188835254,0,Coffee_051
-2.4911893544092445,-7.544742983627362,-2.5401207191976694,0,Coffee_051
-2.1240808233578266,-7.5799583534965125,-2.5628974952799033,0,Coffee_051
-2.5128156584359265,-7.267461557672048,-2.5786909717772044,0,Coffee_051
-2.224441403113483,-7.5082491020492625,-2.3318475964055567,0,Coffee_051
-2.1859542694129424,-7.3243995329499665,-2.342579453451578,0,Coffee_051
-2.310081426543785,-7.17895035277418,-2.667503726328078,0,Coffee_051
-2.875916279895335,-7.542801524997407,-2.7317711618027065,0,Coffee_051
-2.0805005137187496,-7.8719502612149315,-2.9245784516690607,0,Coffee_051
-2.3071865073873568,-7.5498884529342805,-2.6882118599458886,0,Coffee_051
-1.9598738603464654,-7.597324552845465,-2.737399218126325,0,Coffee_051
-2.3518664123931803,-7.799121978315088,-2.424828989248051,0,Coffee_051
-2.716946416462942,-7.541084947723611,-2.562827316811471,0,Coffee_051
-2.6449705270539514,-7.8478255980729354,-2.5037674420049227,0,Coffee_051
-2.618015394113408,-7.862106210275932,-2.619578652837507,0,Coffee_051
-2.687331584575453,-7.951465958547051,-2.7217269568561067,0,Coffee_051
-2.803871519853635,-7.778558004480249,-2.803099856575959,0,Coffee_051
-2.610635646520155,-7.7911910119608505,-2.799527282973995,0,Coffee_051
-2.8564700075749734,-7.802867865995859,-2.7019251434407514,0,Coffee_051
-2.360815689679735,-7.712708213571996,-2.651059953143087,0,Coffee_051
-3.1442894611718932,-7.862747208589364,-2.511165866305433,0,Coffee_051
-2.851896745497242,-8.110074793713231,-2.781438935425243,0,Coffee_051
-3.0792742058141167,-7.957838930384446,-2.716152323523628,0,Coffee_051
-2.9429269887121294,-8.266728833847848,-2.5249074835325276,0,Coffee_051
-2.720083163040824,-7.68122377088804,-2.7167177420890667,0,Coffee_051
-2.8394443924499946,-8.439621925240646,-2.6203998386264535,0,Coffee_051
-2.593364547604393,-8.0431089541557,-2.4685655204262327,0,Coffee_051
-3.3605464025594385,-8.013922099497846,-2.5933325282262705,0,Coffee_051
-3.4710288132495455,-7.833946462658203,-2.7653134981446135,0,Coffee_051
-3.3750302052461087,-8.281830453386332,-2.6414588594283046,0,Coffee_051
-3.5026343329327956,-8.024771435743363,-2.6084219195176743,0,Coffee_051
-3.0886805377499242,-8.601911592981676,-2.707493349457504,0,Coffee_051
-3.041062896242389,-8.031202537470667,-2.572965822606027,0,Coffee_051
-2.941052651485176,-8.13970520790493,-2.5488176897205386,0,Coffee_051
-3.727787730422836,-8.389764579536946,-2.7236553260166585,0,Coffee_051
-3.546683622125592,-8.316332962245777,-2.522305946344019,0,Coffee_051
-3.7661973691203627,-8.163511233694265,-2.910013239785936,0,Coffee_051
-3.7222076366365893,-8.253134249628623,-2.7561994499075237,0,Coffee_051
-3.3783008301988104,-8.23900458004864,-2.916042173951342,0,Coffee_051
-4.0655068708879565,-8.290190641740631,-2.814625084925538,0,Coffee_051
-3.8891656218487722,-8.292216674844086,-2.5375362580184033,0,Coffee_051
-3.663439848641377,-8.034212865021415,-2.9346113389461723,0,Coffee_051
-4.165883632161514,-8.149850897545853,-2.8954746621809724,0,Coffee_051
-3.461526159627457,-8.284601189261918,-2.5269509814546085,0,Coffee_051
-3.9675090069983994,-8.31088468767161,-2.8713011748997155,0,Coffee_051
-3.3755758777265212,-8.442584837879572,-2.553704149293459,0,Coffee_051
-3.8631128676218496,-7.984752599058616,-2.8455977722656276,0,Coffee_051
-4.0442162420662155,-8.553717703450763,-2.7123697525689714,0,Coffee_051
-4.294128309769023,-8.777499248493342,-2.9418399478083574,0,Coffee_051
-4.339278979836054,-8.683768852993238,-2.7854198144685665,0,Coffee_051
-4.420090341985181,-8.901377597218092,-3.1808845077330923,0,Coffee_051
-4.051548699391744,-8.222474786480845,-2.829084487027553,0,Coffee_051
-3.897332741434927,-8.819525467099087,-2.9620943939434046,0,Coffee_051
-4.121862307972868,-8.170360052568356,-3.009327247124112,0,Coffee_051
-4.679045065974139,-8.599194613263357,-2.8718650995565578,0,Coffee_051
-4.349057921087727,-8.851755499432763,-3.1512453617379825,0,Coffee_051
-4.447233066280265,-8.512480599294063,-2.863190338774608,0,Coffee_051
-4.542468849819762,-8.070408404335913,-2.677946217574336,0,Coffee_051
-5.026305611316608,-8.587611549957408,-3.0146796795741695,0,Coffee_051
-5.202067472754504,-7.9377567030651175,-2.9369600103437024,0,Coffee_051
-4.782379233701509,-8.859867142904834,-2.929621953483611,0,Coffee_051
-4.872356119630028,-8.443979503615406,-2.7241256517077654,0,Coffee_051
-4.452169114749784,-8.38969999936497,-2.853234895964871,0,Coffee_051
-4.601573292586429,-8.301163399359046,-2.961195475597237,0,Coffee_051
-4.754200584522682,-8.287397076462788,-2.973771581546964,0,Coffee_051
-5.070446715847822,-8.504630723635612,-2.8730423099003883,0,Coffee_051
-4.606952653563298,-8.21209106356056,-2.8235213635026892,0,Coffee_051
-4.53828926521668,-8.672225357872005,-2.8376773511698103,0,Coffee_051
-4.884046443890298,-8.655279468522275,-2.7699825190540217,0,Coffee_051
-5.234237587192939,-8.576184366946183,-2.781181138424426,0,Coffee_051
-5.2133608638029525,-8.587979144215701,-3.018370502424113,0,Coffee_051
-4.57425116626092,-8.461557327355544,-2.659539891771293,0,Coffee_051
-5.195838935934803,-8.348923607901217,-2.7122561705213912,0,Coffee_051
-4.999485680821554,-8.538290636592244,-2.71777843567702,0,Coffee_051
-5.44438924349507,-8.65414927919471,-2.5989184684187325,0,Coffee_051
-5.657323741949093,-8.315117113613264,-2.8239131910803854,0,Coffee_051
-5.687812582286021,-8.356254328936775,-2.7072276537264433,0,Coffee_051
-6.161163835190482,-8.6733199909257,-3.097786518766445,0,Coffee_051
-5.734366434984979,-8.845696860106814,-2.8829165130183494,0,Coffee_051
-5.172870040518603,-8.256066901593595,-3.0287324281471966,0,Coffee_051
-5.627086791365283,-8.392975203655812,-2.9722431684537884,0,Coffee_051
-5.847664730019386,-8.846345088780282,-2.796745308789162,0,Coffee_051
-6.073334522902786,-8.28816266277056,-3.3584299646532862,0,Coffee_051
-5.703366052255281,-8.430353163862302,-2.995981576300471,0,Coffee_051
-5.763594258047486,-8.291975171921164,-3.0968505368470542,0,Coffee_051
-5.820495172630944,-8.491316294531515,-2.924922376150929,0,Coffee_051
-6.144647994702664,-8.595122513805453,-3.2611730130023817,0,Coffee_051
-6.151699820345296,-7.915942262594929,-3.159067919606861,0,Coffee_051
-6.105681389971111,-8.133571168958138,-2.9785426178924217,0,Coffee_051
-6.500437024829288,-8.31313187561226,-3.2311280255367207,0,Coffee_051
-5.909149177468724,-8.44882757999214,-2.81496004145335,0,Coffee_051
-6.546067637100307,-7.993875679505182,-3.1141832243718093,0,Coffee_051
-5.782797243183498,-7.6921293515079086,-3.06213107627239,0,Coffee_051
-6.27931082949305,-8.514578444043872,-2.683493147843835,0,Coffee_051
-6.277388683014254,-8.305254257051276,-3.2762027381815426,0,Coffee_051
-6.784551798272787,-8.37008848119453,-2.74508238416498,0,Coffee_051
-6.432081618513903,-8.254553224348367,-2.9485734182269177,0,Coffee_051
-6.290224345559709,-7.683602168382299,-2.9720554113480335,0,Coffee_051
-6.5055500190471625,-8.505384572459217,-3.0996726706014743,0,Coffee_051
-6.592084485661682,-8.266980643771182,-2.830563046007153,0,Coffee_051
-6.733139054437473,-8.596553914578083,-3.0498899761856437,0,Coffee_051
-6.617246287164546,-7.958745756374076,-2.8889573646047024,0,Coffee_051
-6.851829746531545,-8.447446906445391,-2.9975349826277142,0,Coffee_051
-6.721387028652701,-8.397085386235787,-3.351883551304285,0,Coffee_051
-6.457684596424935,-8.136148398186506,-2.9054515403659145,0,Coffee_051
-6.580819918302464,-8.391334795385474,-2.8180858619724787,0,Coffee_051
-6.8776271234439506,-8.045409852700667,-3.1739581135127564,0,Coffee_051
-7.249786784585897,-7.75306163671046,-3.0171973127526797,0,Coffee_051
-7.056790320712017,-7.7099206700835605,-2.9152406018702512,0,Coffee_051
-6.929867225263117,-7.855730514631517,-2.9055068169019016,0,Coffee_051
-6.948533298310366,-7.975026247246259,-3.2992950314321545,0,Coffee_051
-6.835787878496852,-7.868911228860413,-2.9213541271337022,0,Coffee_051
-7.454713201263717,-8.467611627225132,-3.162058860952401,0,Coffee_051
-6.930274305107633,-8.366631728060154,-3.1246418832808445,0,Coffee_051
-7.05412896480832,-7.837287508986843,-2.8656535703164487,0,Coffee_051
-6.936919873770803,-8.265928193134433,-2.781808362963523,0,Coffee_051
-7.6101142470496965,-8.21583357577679,-3.0397618072731016,0,Coffee_051
-6.528044202041129,-7.9675393007488555,-2.9774017050925434,0,Coffee_051
-7.6068986180319005,-7.586082016581293,-2.927297592601817,0,Coffee_051
-7.552197664457265,-8.189137558051673,-3.085645175449001,0,Coffee_051
-7.598373712482888,-7.442174587359448,-2.8439688397747975,0,Coffee_051
-7.298822033397675,-8.00703100468801,-2.949758416982215,0,Coffee_051
-7.417051943521228,-7.988283643522897,-3.2346258721481638,0,Coffee_051
-7.574105692225922,-7.4941516597820765,-3.0072326752127934,0,Coffee_051
-7.161394359485135,-7.854401401013498,-3.0250299090179342,0,Coffee_051
-7.366866353931962,-7.45146966880296,-3.2079620982987387,0,Coffee_051
-7.715265853903321,-7.997096634294627,-2.8749369338540203,0,Coffee_051
-7.880254256545229,-7.550044207776349,-3.3051411537763338,0,Coffee_051
-7.362612013861278,-8.008087579520852,-2.9520191936194715,0,Coffee_051
-7.899761445489542,-7.941779309494475,-2.7264740040171698,0,Coffee_051
-7.525423626715427,-7.4331450919662085,-3.177838639357772,0,Coffee_051
-8.301812301340526,-7.248580700106814,-2.9896904773846997,0,Coffee_051
-7.7370712242697035,-7.413389139593178,-3.013859675426149,0,Coffee_051
-7.362484880190313,-7.323886535484486,-3.0094885603809076,0,Coffee_051
-7.642856513220426,-7.46861273671729,-2.658550633166902,0,Coffee_051
-7.367025616293311,-7.501522690623055,-3.1678390086224653,0,Coffee_051
-7.926125657845238,-7.438883266604111,-3.2842268044786063,0,Coffee_051
-7.750432905240286,-7.138706880002058,-2.9310190983113227,0,Coffee_051
-7.874287955370972,-7.378337111346435,-3.1948026037399697,0,Coffee_051
-7.832131524501628,-7.346757660806441,-3.146098050184308,0,Coffee_051
-8.087659392589773,-7.535904065640896,-3.2420839867255493,0,Coffee_051
-7.859631298795348,-6.925405644947192,-3.0258785336324343,0,Coffee_051
-7.944748390468467,-7.07124982169387,-2.7085884062509162,0,Coffee_051
-8.013102055589648,-6.892858767737773,-2.9792111302243987,0,Coffee_051
-8.037460541643197,-7.204705494641797,-3.1007393131893117,0,Coffee_051
-8.00562276038552,-6.7845660043596805,-3.1104138324641433,0,Coffee_051
-7.674645243442756,-7.3947347472410065,-3.0910345163820003,0,Coffee_051
-7.871187078870257,-7.317302096959609,-3.120484348787526,0,Coffee_051
-7.984066296930309,-7.07953802543524,-2.92675127464179,0,Coffee_051
-7.8130281319922315,-7.049245492700414,-2.9881817421529937,0,Coffee_051
-7.830454542591386,-6.7901400420192255,-3.098107985356168,0,Coffee_051
-7.978730428569323,-6.7975636096767955,-3.0886231783746645,0,Coffee_051
-8.229557175520911,-7.276978462019641,-3.121676236802413,0,Coffee_051
-8.54017398730796,-6.872794661862089,-3.1407463359712535,0,Coffee_051
-7.498530842221102,-6.518485484952028,-3.2438485582306624,0,Coffee_051
-7.970312869227805,-6.824254334136059,-3.0864849531728398,0,Coffee_051
-8.147193014989176,-7.006246433362494,-3.2226180642952866,0,Coffee_051
-8.126411127668312,-6.975415332430785,-3.1579273384265236,0,Coffee_051
-7.69361789842409,-6.740627546725167,-2.8411537295238034,0,Coffee_051
-7.40297120668861,-6.542201294614189,-2.9941541638833646,0,Coffee_051
-7.6587087713897395,-6.144487862812359,-2.9658084717917808,0,Coffee_051
-8.110134317186981,-6.852919096172319,-3.1332715961890054,0,Coffee_051
-7.471405019197495,-6.691374866684156,-3.0072626020846047,0,Coffee_051
-7.425575565644391,-6.190915728210412,-3.008574028550946,0,Coffee_051
-8.367616664800456,-6.504013565758952,-2.9081556780321742,0,Coffee_051
-7.443763400457378,-5.912094719142976,-2.9662423976847094,0,Coffee_051
-8.074354550144022,-6.458748508410215,-2.9940926648566695,0,Coffee_051
-7.762466974190351,-6.2346025779961085,-3.1145897470161366,0,Coffee_051
-7.367069724869789,-6.5865815383408,-3.0953670124289694,0,Coffee_051
-8.027282193847524,-7.224519670523245,-3.0826699221168954,0,Coffee_051
-7.590359805949689,-6.341579205849524,-3.133728992307356,0,Coffee_051
-7.535778083373828,-6.576719280465917,-2.9092411391788753,0,Coffee_051
-7.652456425532761,-6.576147806716754,-2.962633822667424,0,Coffee_051
-8.02159854250552,-6.145454538085872,-3.0108296704952946,0,Coffee_051
-7.664726139031062,-6.247700364034362,-2.935339948592265,0,Coffee_051
-7.893176455330943,-6.147620587219239,-3.099941489752133,0,Coffee_051
-7.488879404070662,-6.584339072786602,-3.096133897852082,0,Coffee_051
-7.30895961100376,-6.270289675539116,-3.0905659160222636,0,Coffee_051
-7.248851954872481,-5.746893517669589,-2.847594790611261,0,Coffee_051
-7.292921740796641,-6.3940087365380975,-2.8018712653762425,0,Coffee_051
-8.029685227275284,-6.305517983763876,-2.9736639697176597,0,Coffee_051
-7.871582572034627,-5.792936293098562,-2.742570390491912,0,Coffee_051
-7.876053306491554,-5.960528655448792,-2.8792016370649383,0,Coffee_051
-7.558106036528514,-5.977481373121898,-2.9803024983728164,0,Coffee_051
-7.235725150177493,-5.897776065952428,-2.8753848164708975,0,Coffee_051
-7.456638801050549,-6.189229863361929,-2.7528747457149736,0,Coffee_051
-7.541882794961916,-6.223610998921479,-2.797448749794192,0,Coffee_051
-7.79870412612292,-6.269288983444768,-3.007732987231754,0,Coffee_051
-7.027498941434045,-5.497796213641764,-2.9112798823188997,0,Coffee_051
-7.134591343999638,-6.228396174549169,-2.942158266537072,0,Coffee_051
-7.161692496804792,-5.798652768354122,-3.1228421463812595,0,Coffee_051
-7.392713229140289,-5.9248940210501235,-3.033086208477143,0,Coffee_051
-7.09989947106207,-5.486457643367033,-2.761452919716981,0,Coffee_051
-7.308615315375746,-5.74043710562759,-2.8590712066986383,0,Coffee_051
-7.1413204550099705,-6.043679034095166,-2.8854715104378195,0,Coffee_051
-6.881341139392542,-5.631624082548288,-2.8215156194057007,0,Coffee_051
-7.348928205991707,-5.602706952848071,-2.8224081038582542,0,Coffee_051
-6.979497986000621,-5.865527176993378,-2.752017961632474,0,Coffee_051
-6.640213863685506,-5.714034621049417,-2.699318311981785,0,Coffee_051
-6.442871137202795,-5.383151457936222,-2.91959949471022,0,Coffee_051
-7.188789914246411,-5.264016139510163,-2.7702037751386275,0,Coffee_051
-6.806106432472065,-5.568057367768308,-2.9107342382855794,0,Coffee_051
-6.956810523644103,-5.22888941993525,-3.0357449880572225,0,Coffee_051
-6.409902461696755,-5.4590286461314514,-2.711043767462228,0,Coffee_051
-7.000781458435858,-5.611493034374518,-2.892283193090817,0,Coffee_051
-6.504833680184771,-5.461331249976171,-2.851169310830302,0,Coffee_051
-7.1401378667097095,-5.6928745143027095,-2.8980074385384227,0,Coffee_051
-6.445692498433222,-5.598633414511987,-2.8078828325219978,0,Coffee_051
-6.314714961304709,-5.22850226800443,-2.951517154546142,0,Coffee_051
-6.64466816901088,-5.985501588113708,-2.660309312239414,0,Coffee_051
-6.995292651755694,-5.528294630161031,-2.6613208929395578,0,Coffee_051
-6.14098186413059,-5.397127087465138,-2.7103243526190743,0,Coffee_051
-6.835483500236183,-5.184577716647969,-2.6991258695860805,0,Coffee_051
-6.7833900729031935,-5.446928042220216,-2.727119737604028,0,Coffee_051
-6.145339463808058,-5.17731681188831,-2.8784261546756427,0,Coffee_051
-5.996436325638947,-5.312945934291538,-2.8061085889069544,0,Coffee_051
-6.124493727404668,-5.671121932418783,-2.577390320700169,0,Coffee_051
-6.573988573330363,-5.458770576914281,-2.9923871970122895,0,Coffee_051
-6.519979069313144,-5.339782591258689,-2.747770242638933,0,Coffee_051
-6.037049851078958,-5.242347703870665,-2.6869956205922496,0,Coffee_051
-5.583704576133904,-5.405003385971043,-2.8164496309949874,0,Coffee_051
-5.56436309618823,-5.465033530411449,-2.668982113287815,0,Coffee_051
-5.835755496575942,-5.137895332253451,-2.81785040174903,0,Coffee_051
-5.90471567554741,-5.344537119628815,-2.7776516793838875,0,Coffee_051
-6.238890674569161,-5.186879303653995,-2.588135193510122,0,Coffee_051
-5.8045877746443315,-5.121130911676303,-2.697823549103688,0,Coffee_051
-5.8630592960910235,-4.899132388076034,-2.7085705821318506,0,Coffee_051
-5.288833723784491,-5.138132923494844,-2.5597000543902833,0,Coffee_051
-5.536693814996217,-5.089259544265774,-2.7083567264437494,0,Coffee_051
-5.622037107693733,-5.128588984212271,-2.5054156051465832,0,Coffee_051
-5.502353722863582,-5.207048933263089,-2.5244722813831406,0,Coffee_051
-5.408404174784407,-5.517766555679168,-2.694469082111949,0,Coffee_051
-5.222149817729067,-5.322712795799297,-2.7215095195024053,0,Coffee_051
-4.897023437101079,-5.530506823051574,-2.5772526733434753,0,Coffee_051
-5.470325993151955,-5.433533920573163,-2.4820994208761147,0,Coffee_051
-5.619488250701766,-5.330076051906735,-2.684287041891979,0,Coffee_051
-5.395370163328536,-5.038701014654561,-2.383593550193135,0,Coffee_051
-5.125350039493804,-5.307883616833525,-2.566726787165585,0,Coffee_051
-5.128783139251431,-5.422858612597439,-2.639778690539882,0,Coffee_051
-5.2418903900080895,-5.319677733457227,-2.8034643702637423,0,Coffee_051
-4.232670357277952,-4.888989806400372,-2.753785647731459,0,Coffee_051
-4.567032506001787,-5.529350950787113,-2.607860813144065,0,Coffee_051
-4.989364040381206,-5.0929944017129465,-2.4309523703004166,0,Coffee_051
-4.742274846108895,-5.08042175971165,-2.734077566427213,0,Coffee_051
-4.478256237084138,-4.986571901424541,-2.536334407169666,0,Coffee_051
-4.487429494162213,-5.417163352641921,-2.760398384791763,0,Coffee_051
-4.5231140365922755,-5.465561616977212,-2.3921184661483945,0,Coffee_051
-4.744705260831719,-5.481226539412127,-2.8164591364583664,0,Coffee_051
-4.299726760584739,-5.122713050476848,-2.751373590729581,0,Coffee_051
-4.2661958809847444,-5.237885003812386,-2.513085254986137,0,Coffee_051
-4.356725248276211,-5.511940816769943,-2.5651381724498994,0,Coffee_051
-4.4322493590254375,-5.536064819313711,-2.46190553452088,0,Coffee_051
-4.256272267642009,-5.439337804563249,-2.713360278417696,0,Coffee_051
-4.213131169680147,-5.4120236530110555,-2.604435882352586,0,Coffee_051
-4.759350101499298,-5.470454866018489,-2.4215720009671995,0,Coffee_051
-4.357367967006102,-5.304436355152153,-2.53118614072169,0,Coffee_051
-4.203276642585849,-5.330108183495625,-2.707686752442649,0,Coffee_051
-4.147443111479736,-5.644392910505181,-2.5401700891181314,0,Coffee_051
-4.284025750982895,-5.465205173714859,-2.5115807947236815,0,Coffee_051
-4.298074058581737,-5.101233624552644,-2.5434010131980522,0,Coffee_051
-3.8563259340943614,-5.2526259753894795,-2.2647381333261523,0,Coffee_051
-3.572181529737532,-5.560677013685822,-2.472030172181208,0,Coffee_051
-3.954632048401954,-5.213718946083711,-2.3647191175249658,0,Coffee_051
-3.526039726623643,-5.110252525989369,-2.3315416815472436,0,Coffee_051
-3.727871959777343,-5.434612382582134,-2.666569230511122,0,Coffee_051
-3.3414684760388713,-5.0923383498584185,-2.603642319463942,0,Coffee_051
-3.48736792666476,-5.217037990966437,-2.40627930991283,0,Coffee_051
-3.6179077876839085,-5.303160830068217,-2.4797908334516934,0,Coffee_051
-2.86579684562979,-5.607912298540108,-2.396580952734861,0,Coffee_051
-3.537460251237292,-5.902791459386586,-2.5987180215528762,0,Coffee_051
-3.3481939334850535,-5.8097849241191515,-2.531778993749244,0,Coffee_051
-3.137191119776703,-5.878739666388457,-2.5458685017757845,0,Coffee_051
-3.5062698453178527,-5.337378541097405,-2.521437779056291,0,Coffee_051
-3.5662413131453032,-5.634681954622225,-2.5805766602866718,0,Coffee_051
-3.133487643480048,-5.613456859999775,-2.5010139275483936,0,Coffee_051
-3.080965709602817,-5.186487838832192,-2.2026271851412718,0,Coffee_051
-3.2737833623081647,-5.978803165226172,-2.1329050406965573,0,Coffee_051
-2.989659368949902,-5.4999939181716595,-2.3080552635965548,0,Coffee_051
-2.891232230121298,-5.718382316807238,-2.5891190141366183,0,Coffee_051
-3.237408043953952,-6.14007930900796,-2.655060171559589,0,Coffee_051
-2.725753590556058,-5.6258421430349355,-2.144424428451362,0,Coffee_051
-3.1823112050623474,-5.987674062804835,-2.68932414018928,0,Coffee_051
-2.6991829772945537,-6.2563851282478975,-2.5000768427974824,0,Coffee_051
-2.434942019770433,-6.28741889181197,-2.300388755152551,0,Coffee_051
-2.7301340673925485,-5.990082480418088,-2.5415939930159492,0,Coffee_051
-2.929014307559726,-5.9574475678079475,-2.4318016281240413,0,Coffee_051
-2.4609138731051186,-5.875330347007061,-2.5350086237197793,0,Coffee_051
-2.7046727084045146,-6.388171588264913,-2.57846854942992,0,Coffee_051
-2.6400141416588223,-6.043206590250501,-2.3193358369664545,0,Coffee_051
-2.366239920960079,-5.789730875069775,-2.695486375695842,0,Coffee_051
-2.0616654913477994,-5.848992310989684,-2.5445919476687693,0,Coffee_051
-2.3902501780231002,-6.244161948106122,-2.5283460167524097,0,Coffee_051
-2.4391043289002567,-5.620603475684958,-2.2976944870821567,0,Coffee_051
-2.7053997043756457,-6.375202135620257,-2.533506535262389,0,Coffee_051
-2.4668000739656795,-6.4687595577937005,-2.577068749510799,0,Coffee_051
-2.2366806358816884,-6.02525207112707,-2.440347415436354,0,Coffee_051
-2.410080959504443,-6.311356022264723,-2.621080165648448,0,Coffee_051
-1.9961645875915932,-5.9640948798930795,-2.2532262292465806,0,Coffee_051
-1.9045558016895758,-6.384500344911359,-2.541784664095981,0,Coffee_051
-1.978556264968474,-6.030181354786383,-2.4696642266695186,0,Coffee_051
-2.144471737608919,-5.814768018909235,-2.4254591094833007,0,Coffee_051
-2.52647528763394,-6.0055852817000295,-2.454582459121285,0,Coffee_051
-2.475163279618535,-6.381329164303514,-2.5403045116963234,0,Coffee_051
-2.323019692540832,-6.42048490396783,-2.6794305775902933,0,Coffee_051
-2.5399578801467797,-6.4580919505606005,-2.4133919696656485,0,Coffee_051
-2.2660625419427607,-6.226835127301384,-2.4995333320656985,0,Coffee_051
-2.36506727958413,-6.490608261728483,-2.491860963586247,0,Coffee_051
-2.106338452028132,-6.626700654315543,-2.466579469163753,0,Coffee_051
-2.289968301642479,-6.384052912676185,-2.317598988895506,0,Coffee_051
-2.016000205240743,-6.174942405469005,-2.934223366139136,0,Coffee_051
-2.444874449757467,-6.403249739373103,-2.6047475661889337,0,Coffee_051
-2.5198005861280928,-6.186198356373121,-2.377752190968015,0,Coffee_051
-2.226244893996514,-6.57606090012206,-2.3985349875090973,0,Coffee_051
-1.9181578839279518,-6.584911301510193,-2.549286781775145,0,Coffee_051
-2.0253006967591687,-6.543925816448885,-2.5298005742189593,0,Coffee_051
-2.111830240082022,-6.382697987541794,-2.713077112017457,0,Coffee_051
-1.8783333479928133,-6.611368746406964,-2.4543174349783246,0,Coffee_051
-1.9520022503192054,-6.97656756085684,-2.2055971521190196,0,Coffee_051
-1.709392932005362,-6.206373323351221,-2.491709468845765,0,Coffee_051
-2.166775738085011,-6.370185329642132,-2.368384054881986,0,Coffee_051
-1.94407170113242,-6.626997381186428,-2.4208684455421285,0,Coffee_051
